"Time (ps)"	"Channel 1 - Count rate (counts/s)"	"Channel 2 - Count rate (counts/s)"
85760000000000	9100	7400
85780000000000	8200	7250
85800000000000	9900	7000
85820000000000	9450	5650
85840000000000	8500	5650
85860000000000	8750	6100
85880000000000	8750	7600
85900000000000	9200	7150
85920000000000	8400	6750
85940000000000	8950	7850
85960000000000	8550	7200
85980000000000	7950	6600
86000000000000	9400	6300
86020000000000	10300	6500
86040000000000	10250	7300
86060000000000	9050	6350
86080000000000	8950	6500
86100000000000	8550	6550
86120000000000	9200	6000
86140000000000	9400	7000
86160000000000	9400	7000
86180000000000	8900	6750
86200000000000	9800	6900
86220000000000	9450	6600
86240000000000	10200	6050
86260000000000	9650	6800
86280000000000	8350	7750
86300000000000	9900	7150
86320000000000	9800	7750
86340000000000	9200	6650
86360000000000	7850	6550
86380000000000	9850	6800
86400000000000	9000	6500
86420000000000	9550	6500
86440000000000	9000	6450
86460000000000	8400	6600
86480000000000	10450	8250
86500000000000	9450	6400
86520000000000	9050	7000
86540000000000	8750	6900
86560000000000	10000	8000
86580000000000	8150	6700
86600000000000	8750	8200
86620000000000	8850	7950
86640000000000	8650	7300
86660000000000	9000	6650
86680000000000	8050	6750
86700000000000	8900	6600
86720000000000	10250	7550
86740000000000	8900	6550
86760000000000	10150	5650
86780000000000	9350	6500
86800000000000	9250	7900
86820000000000	9400	5850
86840000000000	9200	6150
86860000000000	9450	7250
86880000000000	9000	7350
86900000000000	8700	7550
86920000000000	8600	6400
86940000000000	8200	5700
86960000000000	9700	5900
86980000000000	8500	7400
87000000000000	9600	7250
87020000000000	8250	7400
87040000000000	9000	5900
87060000000000	10750	6500
87080000000000	8600	7200
87100000000000	8200	5750
87120000000000	8450	5900
87140000000000	10650	5950
87160000000000	9800	7450
87180000000000	8800	6800
87200000000000	8050	6950
87220000000000	8000	6750
87240000000000	8450	7550
87260000000000	9050	6750
87280000000000	7250	5450
87300000000000	8950	7400
87320000000000	7550	5850
87340000000000	8050	6300
87360000000000	8600	5700
87380000000000	8600	6500
87400000000000	8900	6300
87420000000000	9600	6250
87440000000000	8950	7050
87460000000000	8200	7400
87480000000000	9650	6300
87500000000000	7950	5900
87520000000000	8700	6200
87540000000000	9100	7150
87560000000000	10450	6550
87580000000000	8600	6050
87600000000000	10750	5900
87620000000000	9000	5850
87640000000000	9750	6850
87660000000000	9600	6850
87680000000000	9350	7400
87700000000000	9450	6650
87720000000000	9600	7050
87740000000000	8300	7450
87760000000000	9600	6700
87780000000000	8450	7250
87800000000000	8350	6450
87820000000000	9850	7400
87840000000000	9600	6300
87860000000000	9500	6650
87880000000000	7500	6800
87900000000000	8250	6200
87920000000000	9600	6950
87940000000000	9100	7600
87960000000000	9550	6550
87980000000000	9800	6750
88000000000000	8400	6900
88020000000000	8600	6600
88040000000000	7950	6700
88060000000000	9350	6250
88080000000000	9450	7400
88100000000000	10800	6400
88120000000000	8750	7100
88140000000000	8400	7400
88160000000000	9850	6550
88180000000000	9500	5650
88200000000000	8750	6150
88220000000000	9150	6750
88240000000000	7800	6750
88260000000000	9600	6450
88280000000000	9250	6300
88300000000000	9400	7450
88320000000000	8900	6600
88340000000000	9750	6550
88360000000000	9950	6950
88380000000000	8900	6500
88400000000000	8600	5750
88420000000000	9000	6850
88440000000000	7950	6750
88460000000000	10400	7550
88480000000000	9900	6900
88500000000000	8250	6500
88520000000000	8000	6200
88540000000000	8600	6000
88560000000000	9450	6100
88580000000000	9100	6000
88600000000000	8700	6200
88620000000000	7700	6500
88640000000000	8400	6150
88660000000000	8550	6150
88680000000000	8150	7400
88700000000000	8200	6950
88720000000000	9000	6450
88740000000000	8100	5800
88760000000000	8600	6800
88780000000000	8700	7700
88800000000000	8150	6350
88820000000000	9100	6400
88840000000000	8550	6400
88860000000000	9050	6650
88880000000000	9250	6300
88900000000000	8500	6300
88920000000000	8650	5300
88940000000000	7800	6500
88960000000000	8950	6250
88980000000000	8950	5950
89000000000000	10000	5600
89020000000000	8850	6850
89040000000000	9650	6300
89060000000000	9300	7400
89080000000000	8800	6900
89100000000000	9300	7000
89120000000000	9350	5900
89140000000000	8500	7800
89160000000000	8600	8100
89180000000000	8700	6150
89200000000000	9150	6800
89220000000000	9850	7200
89240000000000	8300	7400
89260000000000	9000	6750
89280000000000	10750	6950
89300000000000	10400	6400
89320000000000	9450	7250
89340000000000	8700	7900
89360000000000	9050	5950
89380000000000	8450	6750
89400000000000	9350	8250
89420000000000	11250	6500
89440000000000	9200	7400
89460000000000	8250	6700
89480000000000	8400	7750
89500000000000	7100	6950
89520000000000	8450	6800
89540000000000	9900	6600
89560000000000	8250	6600
89580000000000	8800	7850
89600000000000	8950	7750
89620000000000	8900	8000
89640000000000	8650	6550
89660000000000	9200	6450
89680000000000	8250	5900
89700000000000	7450	6100
89720000000000	9050	6500
89740000000000	9100	5750
89760000000000	8900	6900
89780000000000	8800	6400
89800000000000	8500	6450
89820000000000	9950	6600
89840000000000	8650	6100
89860000000000	8800	7200
89880000000000	7800	6700
89900000000000	9150	6050
89920000000000	8900	5300
89940000000000	8750	6450
89960000000000	9100	6350
89980000000000	9950	6200
90000000000000	7650	6250
90020000000000	9700	7950
90040000000000	9900	7150
90060000000000	9400	7650
90080000000000	9550	6600
90100000000000	9350	5750
90120000000000	10000	7850
90140000000000	9000	6400
90160000000000	10200	6600
90180000000000	9200	7000
90200000000000	8900	6900
90220000000000	9650	6800
90240000000000	9950	5950
90260000000000	8550	6750
90280000000000	10750	7250
90300000000000	9250	8100
90320000000000	9450	6750
90340000000000	9100	8000
90360000000000	9350	6500
90380000000000	8850	6850
90400000000000	7950	6200
90420000000000	9000	7400
90440000000000	8900	8150
90460000000000	8000	6900
90480000000000	9500	6100
90500000000000	8550	6950
90520000000000	10750	7350
90540000000000	8250	6400
90560000000000	8750	5800
90580000000000	8350	5800
90600000000000	9750	6450
90620000000000	9650	6150
90640000000000	10150	7000
90660000000000	9600	6750
90680000000000	9350	6500
90700000000000	8550	5800
90720000000000	7550	6450
90740000000000	8650	6800
90760000000000	8650	6450
90780000000000	7800	6250
90800000000000	8500	6250
90820000000000	8350	6550
90840000000000	8700	6000
90860000000000	7200	6800
90880000000000	7350	6400
90900000000000	8950	6200
90920000000000	8500	7350
90940000000000	8850	6900
90960000000000	9450	7450
90980000000000	8350	6100
91000000000000	8800	6100
91020000000000	9250	6900
91040000000000	8450	7400
91060000000000	8450	6000
91080000000000	8100	6750
91100000000000	7950	6550
91120000000000	9000	5800
91140000000000	9050	6900
91160000000000	7050	5900
91180000000000	9100	6700
91200000000000	6550	6500
91220000000000	7700	6350
91240000000000	6650	6750
91260000000000	8300	5200
91280000000000	8450	7850
91300000000000	7000	7350
91320000000000	7400	6050
91340000000000	7150	5700
91360000000000	8200	5900
91380000000000	8150	5400
91400000000000	8550	6200
91420000000000	8650	6800
91440000000000	8450	6700
91460000000000	8750	6100
91480000000000	7750	6150
91500000000000	7950	6900
91520000000000	7950	5000
91540000000000	8500	6400
91560000000000	8650	6200
91580000000000	8600	6100
91600000000000	8350	5750
91620000000000	8950	5450
91640000000000	9350	5950
91660000000000	8850	6650
91680000000000	7900	5850
91700000000000	7950	6150
91720000000000	7950	5750
91740000000000	8450	6250
91760000000000	9150	7400
91780000000000	8650	6400
91800000000000	9000	5150
91820000000000	8750	5500
91840000000000	7950	5800
91860000000000	7700	5950
91880000000000	8800	6200
91900000000000	7200	5800
91920000000000	8250	5100
91940000000000	8200	6550
91960000000000	8950	6650
91980000000000	9100	6800
92000000000000	8450	5400
92020000000000	7650	6600
92040000000000	8800	6050
92060000000000	9200	7000
92080000000000	7950	6450
92100000000000	9600	7000
92120000000000	9950	7000
92140000000000	9650	5450
92160000000000	9100	6400
92180000000000	9100	6450
92200000000000	10550	7550
92220000000000	8600	6700
92240000000000	8100	5850
92260000000000	9150	6150
92280000000000	9600	6600
92300000000000	8650	6150
92320000000000	9150	6200
92340000000000	9300	6000
92360000000000	7700	6400
92380000000000	7600	6650
92400000000000	9400	6100
92420000000000	8850	5800
92440000000000	8400	7150
92460000000000	8800	5800
92480000000000	8250	5200
92500000000000	8500	7350
92520000000000	7750	5700
92540000000000	7800	6700
92560000000000	8850	5900
92580000000000	7700	7200
92600000000000	9950	6150
92620000000000	8350	5800
92640000000000	8500	6150
92660000000000	8550	6800
92680000000000	8400	7100
92700000000000	7950	7350
92720000000000	9400	6250
92740000000000	6950	6750
92760000000000	9100	6900
92780000000000	7800	6650
92800000000000	7100	5800
92820000000000	8100	7100
92840000000000	9000	6750
92860000000000	7750	6500
92880000000000	7900	6050
92900000000000	8750	6750
92920000000000	9600	6950
92940000000000	9100	7050
92960000000000	9600	7300
92980000000000	8600	6150
93000000000000	8350	8050
93020000000000	8100	6150
93040000000000	8950	6200
93060000000000	10250	7050
93080000000000	8850	6800
93100000000000	9400	7600
93120000000000	9150	6950
93140000000000	9400	6300
93160000000000	9000	6700
93180000000000	8050	6000
93200000000000	8100	6050
93220000000000	8850	6500
93240000000000	8500	7100
93260000000000	9850	6650
93280000000000	7450	6500
93300000000000	7950	5800
93320000000000	8350	7150
93340000000000	8900	6000
93360000000000	8350	6900
93380000000000	9350	7500
93400000000000	9050	5200
93420000000000	8450	6400
93440000000000	8050	6850
93460000000000	8000	5600
93480000000000	8400	6800
93500000000000	8550	6050
93520000000000	7000	6700
93540000000000	9350	6550
93560000000000	8100	6850
93580000000000	10500	5750
93600000000000	8550	5350
93620000000000	7300	4750
93640000000000	8800	5200
93660000000000	9100	6600
93680000000000	8500	7450
93700000000000	9450	7350
93720000000000	8800	6600
93740000000000	10050	6700
93760000000000	9450	7050
93780000000000	8100	6450
93800000000000	7950	6400
93820000000000	9250	6400
93840000000000	8400	7000
93860000000000	10150	6550
93880000000000	8400	6100
93900000000000	8650	6800
93920000000000	8550	6300
93940000000000	7500	6300
93960000000000	8700	5850
93980000000000	8600	6350
94000000000000	8950	6600
94020000000000	9550	6400
94040000000000	7250	5550
94060000000000	8200	6350
94080000000000	7750	6700
94100000000000	7750	6450
94120000000000	8100	6000
94140000000000	7800	6750
94160000000000	8850	6200
94180000000000	9250	6250
94200000000000	9400	7300
94220000000000	9150	5850
94240000000000	7100	6600
94260000000000	8450	6250
94280000000000	9250	5250
94300000000000	8150	6300
94320000000000	10450	5650
94340000000000	10500	6200
94360000000000	8950	5350
94380000000000	9300	6950
94400000000000	8800	5800
94420000000000	9300	7200
94440000000000	8000	7000
94460000000000	9100	6200
94480000000000	8050	5900
94500000000000	8900	6650
94520000000000	9500	5950
94540000000000	7900	5950
94560000000000	9150	6300
94580000000000	7400	6150
94600000000000	8650	5650
94620000000000	7900	5700
94640000000000	8650	6300
94660000000000	8650	7050
94680000000000	8550	5550
94700000000000	8750	6000
94720000000000	8700	6350
94740000000000	8700	6550
94760000000000	8550	6600
94780000000000	9100	6550
94800000000000	9250	6650
94820000000000	8450	6250
94840000000000	8950	5700
94860000000000	8550	6250
94880000000000	9200	5500
94900000000000	9450	6650
94920000000000	9500	6100
94940000000000	9650	6550
94960000000000	8850	7050
94980000000000	9850	6500
95000000000000	8350	6000
95020000000000	9250	6600
95040000000000	10750	7550
95060000000000	9050	6850
95080000000000	9100	7700
95100000000000	8550	7100
95120000000000	8800	7250
95140000000000	8950	7850
95160000000000	10350	6650
95180000000000	9100	6700
95200000000000	7750	6150
95220000000000	9500	7200
95240000000000	9250	7400
95260000000000	10050	6700
95280000000000	9100	6450
95300000000000	9100	8250
95320000000000	8800	6400
95340000000000	9750	6850
95360000000000	8900	8000
95380000000000	9000	7050
95400000000000	9600	6700
95420000000000	8550	6900
95440000000000	9250	5850
95460000000000	8750	7100
95480000000000	8450	7050
95500000000000	8900	7250
95520000000000	9150	6450
95540000000000	9550	6250
95560000000000	8900	6950
95580000000000	9150	7150
95600000000000	9800	6550
95620000000000	9450	7550
95640000000000	8900	7200
95660000000000	7700	6750
95680000000000	9100	5600
95700000000000	8500	5650
95720000000000	8550	5850
95740000000000	8550	5950
95760000000000	9550	5700
95780000000000	9550	5600
95800000000000	8650	7200
95820000000000	9450	7150
95840000000000	9550	5950
95860000000000	7600	5700
95880000000000	7700	6400
95900000000000	10450	6300
95920000000000	8800	5650
95940000000000	8800	6700
95960000000000	9950	5650
95980000000000	8250	5800
96000000000000	8900	6600
96020000000000	9650	5800
96040000000000	8350	6300
96060000000000	7850	5450
96080000000000	9000	6650
96100000000000	8200	6200
96120000000000	8200	6450
96140000000000	9000	7500
96160000000000	8350	6200
96180000000000	8250	6800
96200000000000	9750	7050
96220000000000	9000	6200
96240000000000	9750	6100
96260000000000	8400	5900
96280000000000	8850	6150
96300000000000	7750	7650
96320000000000	8050	6050
96340000000000	8350	5550
96360000000000	9150	6200
96380000000000	10400	6900
96400000000000	8050	6050
96420000000000	9000	6750
96440000000000	8950	6150
96460000000000	9500	6150
96480000000000	8350	6650
96500000000000	8750	5050
96520000000000	8650	6200
96540000000000	7550	5900
96560000000000	8650	7200
96580000000000	8200	5950
96600000000000	8850	6450
96620000000000	8200	6650
96640000000000	7600	6950
96660000000000	8600	6500
96680000000000	7850	6000
96700000000000	9050	5150
96720000000000	6950	6600
96740000000000	7950	7400
96760000000000	7850	6650
96780000000000	7650	5750
96800000000000	8900	7000
96820000000000	9900	6000
96840000000000	7100	6750
96860000000000	7700	5200
96880000000000	8200	5000
96900000000000	8700	5400
96920000000000	8550	5450
96940000000000	8350	6450
96960000000000	9250	5700
96980000000000	8650	5750
97000000000000	8000	6550
97020000000000	8850	6000
97040000000000	7900	5750
97060000000000	8650	5650
97080000000000	8750	7000
97100000000000	8450	5950
97120000000000	8400	6550
97140000000000	9800	6100
97160000000000	9050	6550
97180000000000	10300	6800
97200000000000	8700	5050
97220000000000	8400	6700
97240000000000	9050	6850
97260000000000	10550	6200
97280000000000	8450	5800
97300000000000	8300	6050
97320000000000	9550	6950
97340000000000	8500	6150
97360000000000	9450	4600
97380000000000	9200	7050
97400000000000	9450	6400
97420000000000	8000	6650
97440000000000	8250	6600
97460000000000	9850	7150
97480000000000	9400	6750
97500000000000	8450	6250
97520000000000	8000	6800
97540000000000	9150	6150
97560000000000	7350	5650
97580000000000	9150	6200
97600000000000	8500	6850
97620000000000	8000	5950
97640000000000	7650	5200
97660000000000	8150	5800
97680000000000	7500	7600
97700000000000	8100	6450
97720000000000	7850	6300
97740000000000	9100	5950
97760000000000	9000	6200
97780000000000	7500	5300
97800000000000	8950	6950
97820000000000	8500	4800
97840000000000	8400	7300
97860000000000	8350	5850
97880000000000	8200	6500
97900000000000	9300	7000
97920000000000	9700	6850
97940000000000	8500	6150
97960000000000	9850	7000
97980000000000	8300	6600
98000000000000	8750	6450
98020000000000	10200	6800
98040000000000	9250	5900
98060000000000	9300	5700
98080000000000	9650	7900
98100000000000	9300	5800
98120000000000	8900	6300
98140000000000	8300	7350
98160000000000	10150	6250
98180000000000	9100	6900
98200000000000	7600	6150
98220000000000	8200	6450
98240000000000	9200	5950
98260000000000	8500	6350
98280000000000	7850	5650
98300000000000	8600	6350
98320000000000	9200	6650
98340000000000	8750	5850
98360000000000	9750	6200
98380000000000	8900	6550
98400000000000	9750	6400
98420000000000	8700	6350
98440000000000	8900	6200
98460000000000	8300	6150
98480000000000	10100	7400
98500000000000	9750	7750
98520000000000	8700	6350
98540000000000	8750	6450
98560000000000	8250	5800
98580000000000	7950	6300
98600000000000	9200	5600
98620000000000	10150	6350
98640000000000	9300	6100
98660000000000	9300	5350
98680000000000	9600	6300
98700000000000	8750	5800
98720000000000	8300	6500
98740000000000	8450	6850
98760000000000	8000	6800
98780000000000	8900	6800
98800000000000	8500	6250
98820000000000	9250	7300
98840000000000	8950	5350
98860000000000	9500	7250
98880000000000	7200	6700
98900000000000	7300	6100
98920000000000	8150	6100
98940000000000	8600	5600
98960000000000	9100	5900
98980000000000	7600	6600
99000000000000	8550	6050
99020000000000	9400	6450
99040000000000	9650	6550
99060000000000	7500	5150
99080000000000	7750	6800
99100000000000	8700	6500
99120000000000	10050	5150
99140000000000	7650	6500
99160000000000	9000	6650
99180000000000	8750	6750
99200000000000	8200	6800
99220000000000	8400	6300
99240000000000	8700	5850
99260000000000	9000	5750
99280000000000	7250	6200
99300000000000	7550	7150
99320000000000	9100	5350
99340000000000	8250	5850
99360000000000	9700	6750
99380000000000	7850	5250
99400000000000	7600	6300
99420000000000	7800	6000
99440000000000	8650	6700
99460000000000	8450	5800
99480000000000	7800	6800
99500000000000	8800	7050
99520000000000	8800	6150
99540000000000	7650	5450
99560000000000	8400	7000
99580000000000	7500	6700
99600000000000	8000	6250
99620000000000	8200	6200
99640000000000	9450	7200
99660000000000	6850	6250
99680000000000	8450	5250
99700000000000	9750	6300
99720000000000	7850	5700
99740000000000	9350	6200
99760000000000	7850	6800
99780000000000	7750	5200
99800000000000	7400	6100
99820000000000	8750	7000
99840000000000	8750	6350
99860000000000	9350	4800
99880000000000	9000	7050
99900000000000	8750	7250
99920000000000	9300	6950
99940000000000	8650	6750
99960000000000	9300	7350
99980000000000	9500	6550
100000000000000	8200	7050
100020000000000	7600	5150
100040000000000	8900	6350
100060000000000	9600	6000
100080000000000	9500	6350
100100000000000	9150	5500
100120000000000	9000	6850
100140000000000	9000	6900
100160000000000	10850	6900
100180000000000	8450	6950
100200000000000	9450	6300
100220000000000	8650	6750
100240000000000	7150	7050
100260000000000	8900	5800
100280000000000	9500	7550
100300000000000	10050	7350
100320000000000	10000	5800
100340000000000	10050	7450
100360000000000	8750	6400
100380000000000	8200	7100
100400000000000	7850	6650
100420000000000	8200	6700
100440000000000	9250	6400
100460000000000	9900	6450
100480000000000	8950	6550
100500000000000	8900	7300
100520000000000	8100	6600
100540000000000	8700	6100
100560000000000	7900	6100
100580000000000	9350	6100
100600000000000	7550	7100
100620000000000	8400	6550
100640000000000	8600	6900
100660000000000	10150	7200
100680000000000	8150	6350
100700000000000	9150	5950
100720000000000	8150	5500
100740000000000	8000	6100
100760000000000	8250	6200
100780000000000	8650	5600
100800000000000	8550	6050
100820000000000	8300	7200
100840000000000	8000	5850
100860000000000	9450	5950
100880000000000	8400	6650
100900000000000	9450	6150
100920000000000	8850	7350
100940000000000	8450	6400
100960000000000	8050	5700
100980000000000	8200	6600
101000000000000	9250	5900
101020000000000	7700	6200
101040000000000	8300	6450
101060000000000	8750	7700
101080000000000	8350	6300
101100000000000	8200	5000
101120000000000	9000	6050
101140000000000	8900	6000
101160000000000	8250	7050
101180000000000	9700	6250
101200000000000	8650	7050
101220000000000	9800	6850
101240000000000	8750	6300
101260000000000	8650	6800
101280000000000	8850	7150
101300000000000	10850	7100
101320000000000	8750	6300
101340000000000	7850	5250
101360000000000	9150	6100
101380000000000	8000	5100
101400000000000	8850	7900
101420000000000	8050	6150
101440000000000	7850	7350
101460000000000	6950	6150
101480000000000	10050	5700
101500000000000	7400	6250
101520000000000	8700	6150
101540000000000	8100	6500
101560000000000	7900	6850
101580000000000	9150	6450
101600000000000	8750	6200
101620000000000	8950	6550
101640000000000	7250	5700
101660000000000	7700	5900
101680000000000	9050	6300
101700000000000	7950	5850
101720000000000	8750	6750
101740000000000	8250	6350
101760000000000	7800	5800
101780000000000	8450	7150
101800000000000	8200	6300
101820000000000	9550	6250
101840000000000	7800	8050
101860000000000	8300	5850
101880000000000	8400	5750
101900000000000	8950	6600
101920000000000	8650	6750
101940000000000	10800	6750
101960000000000	10050	6800
101980000000000	9450	6650
102000000000000	8950	7050
102020000000000	9250	7100
102040000000000	9400	7050
102060000000000	7900	6900
102080000000000	9900	6400
102100000000000	8950	6550
102120000000000	8250	6350
102140000000000	8650	5800
102160000000000	9450	7050
102180000000000	9850	6650
102200000000000	10050	6600
102220000000000	10750	6250
102240000000000	8750	8300
102260000000000	9200	6800
102280000000000	9650	6900
102300000000000	8800	6650
102320000000000	8650	7650
102340000000000	10000	6950
102360000000000	8150	6200
102380000000000	8000	6450
102400000000000	8950	7050
102420000000000	9300	6500
102440000000000	8400	6500
102460000000000	9000	6600
102480000000000	8500	6400
102500000000000	8250	6100
102520000000000	8350	5700
102540000000000	7950	6200
102560000000000	9500	5750
102580000000000	9250	5550
102600000000000	8050	6600
102620000000000	8150	5950
102640000000000	7800	6650
102660000000000	8600	6000
102680000000000	8000	6900
102700000000000	9050	6350
102720000000000	8450	6600
102740000000000	9200	6800
102760000000000	9950	6350
102780000000000	10350	6300
102800000000000	9850	6150
102820000000000	9300	6900
102840000000000	8650	7750
102860000000000	8050	5350
102880000000000	9850	6000
102900000000000	9900	6450
102920000000000	9050	6400
102940000000000	8800	6850
102960000000000	8000	6650
102980000000000	8350	6950
103000000000000	9250	6600
103020000000000	8800	7250
103040000000000	8200	6350
103060000000000	10000	7250
103080000000000	9150	5800
103100000000000	8250	5250
103120000000000	8400	6700
103140000000000	8750	7550
103160000000000	9400	6450
103180000000000	8600	5800
103200000000000	8550	6950
103220000000000	9350	6950
103240000000000	8800	6100
103260000000000	8300	6450
103280000000000	7950	6200
103300000000000	7900	7050
103320000000000	8100	6850
103340000000000	8950	6650
103360000000000	9850	7650
103380000000000	9350	6350
103400000000000	8800	6800
103420000000000	8300	6750
103440000000000	9100	7250
103460000000000	9050	6350
103480000000000	8750	6350
103500000000000	9600	8050
103520000000000	9900	6550
103540000000000	8200	7200
103560000000000	8700	5900
103580000000000	8250	7150
103600000000000	9000	6200
103620000000000	8250	6250
103640000000000	8700	6800
103660000000000	7850	7150
103680000000000	9050	6400
103700000000000	9350	6650
103720000000000	8850	7000
103740000000000	8300	5750
103760000000000	7100	6450
103780000000000	9000	7000
103800000000000	9550	5900
103820000000000	8650	5600
103840000000000	7000	6000
103860000000000	8450	5250
103880000000000	8650	4600
103900000000000	7050	5850
103920000000000	8600	5750
103940000000000	8850	6050
103960000000000	9650	8250
103980000000000	9100	6300
104000000000000	7650	5350
104020000000000	8300	5250
104040000000000	8550	6600
104060000000000	7500	7150
104080000000000	9700	5500
104100000000000	9450	6500
104120000000000	8350	6200
104140000000000	9450	6750
104160000000000	9450	6250
104180000000000	9750	5750
104200000000000	9000	6750
104220000000000	9000	7100
104240000000000	8850	6950
104260000000000	8200	7000
104280000000000	8600	6450
104300000000000	7850	6700
104320000000000	8600	7400
104340000000000	8000	6600
104360000000000	8650	5100
104380000000000	7900	6050
104400000000000	8850	5300
104420000000000	9400	6300
104440000000000	8700	7450
104460000000000	8700	6400
104480000000000	9150	6550
104500000000000	8050	6750
104520000000000	8450	7100
104540000000000	9300	5050
104560000000000	8850	6800
104580000000000	8000	6650
104600000000000	9000	6200
104620000000000	7800	6450
104640000000000	8450	6650
104660000000000	9200	6050
104680000000000	9800	6750
104700000000000	9150	6300
104720000000000	9050	7000
104740000000000	8950	7300
104760000000000	8600	6050
104780000000000	9050	5100
104800000000000	7650	7150
104820000000000	8150	6000
104840000000000	8600	6400
104860000000000	9150	6950
104880000000000	6750	6350
104900000000000	9650	6750
104920000000000	9250	6350
104940000000000	8400	6400
104960000000000	9150	7050
104980000000000	9550	6900
105000000000000	9500	5300
105020000000000	9500	5750
105040000000000	8400	6400
105060000000000	9750	6000
105080000000000	9650	5500
105100000000000	9200	7000
105120000000000	7800	5650
105140000000000	9500	6000
105160000000000	8150	7200
105180000000000	8200	7550
105200000000000	8700	6000
105220000000000	9100	6650
105240000000000	9150	6050
105260000000000	8750	6000
105280000000000	8000	6450
105300000000000	7650	6300
105320000000000	8650	6800
105340000000000	7850	6600
105360000000000	8650	5950
105380000000000	8900	7650
105400000000000	8900	6200
105420000000000	8750	6300
105440000000000	8650	4800
105460000000000	8250	6150
105480000000000	8350	5850
105500000000000	8400	5800
105520000000000	8450	5650
105540000000000	8050	6850
105560000000000	8450	6700
105580000000000	9400	7200
105600000000000	8750	6750
105620000000000	8800	7300
105640000000000	8950	6550
105660000000000	8650	5700
105680000000000	7350	7450
105700000000000	8850	5750
105720000000000	9000	6800
105740000000000	7600	6450
105760000000000	9000	6850
105780000000000	7100	6600
105800000000000	8000	6550
105820000000000	9550	6350
105840000000000	7800	5650
105860000000000	9250	6750
105880000000000	8200	6600
105900000000000	8200	6300
105920000000000	8500	6800
105940000000000	7900	6000
105960000000000	8200	6350
105980000000000	8950	6800
106000000000000	8250	5750
106020000000000	9400	6000
106040000000000	7200	7100
106060000000000	8350	6400
106080000000000	8000	6350
106100000000000	7900	7050
106120000000000	8250	5700
106140000000000	7800	6900
106160000000000	8950	6750
106180000000000	8750	6250
106200000000000	7950	6800
106220000000000	7450	6700
106240000000000	8000	6950
106260000000000	8950	7350
106280000000000	8850	6500
106300000000000	10100	7150
106320000000000	9450	7200
106340000000000	8450	5800
106360000000000	7650	7050
106380000000000	8400	6200
106400000000000	8500	5750
106420000000000	9300	6350
106440000000000	9050	6400
106460000000000	8050	6950
106480000000000	8100	7050
106500000000000	8950	5900
106520000000000	9150	7000
106540000000000	8850	6800
106560000000000	8800	5500
106580000000000	8450	6700
106600000000000	9700	6550
106620000000000	9100	5900
106640000000000	9000	5500
106660000000000	9250	7000
106680000000000	7650	6900
106700000000000	9100	7200
106720000000000	7900	7100
106740000000000	9250	6450
106760000000000	9850	7800
106780000000000	9900	6550
106800000000000	7950	6350
106820000000000	7750	6900
106840000000000	7250	6800
106860000000000	7850	5450
106880000000000	8050	5900
106900000000000	9650	5800
106920000000000	7600	6600
106940000000000	8050	5550
106960000000000	8750	6450
106980000000000	8800	5750
107000000000000	8250	6550
107020000000000	7350	5400
107040000000000	8150	5450
107060000000000	8850	5600
107080000000000	8550	6550
107100000000000	8800	7150
107120000000000	6900	5850
107140000000000	7050	5750
107160000000000	8200	5750
107180000000000	9200	5650
107200000000000	8600	7450
107220000000000	8200	5500
107240000000000	9400	5050
107260000000000	9250	6050
107280000000000	8700	6150
107300000000000	8500	5600
107320000000000	8650	6100
107340000000000	6900	6500
107360000000000	8600	5550
107380000000000	8450	5350
107400000000000	8000	5800
107420000000000	8200	6800
107440000000000	7200	6050
107460000000000	9100	5300
107480000000000	8150	5500
107500000000000	7650	5600
107520000000000	7450	6300
107540000000000	8150	6450
107560000000000	9450	6250
107580000000000	7250	5800
107600000000000	7150	6600
107620000000000	8550	5550
107640000000000	8500	6250
107660000000000	8900	5450
107680000000000	7950	6000
107700000000000	7900	6150
107720000000000	8550	6250
107740000000000	8850	5850
107760000000000	8700	5900
107780000000000	8300	5300
107800000000000	8450	5700
107820000000000	6850	5800
107840000000000	6850	5750
107860000000000	7700	6550
107880000000000	8300	7000
107900000000000	8950	6000
107920000000000	7850	5650
107940000000000	8700	6800
107960000000000	7700	6200
107980000000000	8550	4900
108000000000000	6950	6000
108020000000000	8000	5550
108040000000000	7900	5900
108060000000000	7800	5850
108080000000000	8550	5500
108100000000000	8300	6550
108120000000000	8500	5750
108140000000000	7700	5350
108160000000000	8050	6150
108180000000000	7750	4850
108200000000000	8300	6600
108220000000000	7250	5700
108240000000000	8400	6050
108260000000000	8200	7450
108280000000000	7900	6300
108300000000000	7450	6600
108320000000000	7950	5900
108340000000000	7700	6000
108360000000000	7950	6200
108380000000000	7700	5600
108400000000000	7850	6100
108420000000000	8050	6150
108440000000000	7550	7000
108460000000000	7100	5950
108480000000000	8300	6400
108500000000000	7150	6150
108520000000000	8250	6350
108540000000000	7450	6750
108560000000000	9050	6600
108580000000000	8250	6400
108600000000000	7750	6100
108620000000000	7400	6450
108640000000000	7950	5400
108660000000000	7550	6850
108680000000000	9050	5400
108700000000000	7400	6600
108720000000000	8950	6150
108740000000000	8900	5850
108760000000000	9050	7500
108780000000000	9450	6600
108800000000000	10050	5850
108820000000000	8600	6250
108840000000000	8350	7550
108860000000000	9000	6900
108880000000000	9050	5550
108900000000000	9450	6350
108920000000000	8450	6050
108940000000000	9200	6050
108960000000000	9000	5150
108980000000000	8650	5200
